Key,Type,Desc,Vietnamese
max_yield_time,0,,Đạt sản lượng tối đa sau
number_of_harvests,0,,Số lần thu hoạch
hud_info_show_beauty_heatmap,0,,Hiển thị bản đồ thẩm mỹ.
hud_info_hide_trees,0,,Ẩn tán cây để nhìn rõ mặt đất.
hud_info_hide_item_indicator,0,,Hiển thị biểu tượng chỉ báo vật phẩm.
hud_info_resource_groups,0,,Nhóm tài nguyên trong Bảng Tài nguyên.
ctrl_ShowHideTrees,0,,Cây cối: Ẩn/Hiện
ctrl_ShowHideItemIndicators,0,,Chỉ báo vật phẩm: Ẩn/Hiện
ctrl_ShowHideResourceGroups,0,,Nhóm tài nguyên: Hiện/Ẩn
keycode_DoubleQuote,0,,""""
keycode_LeftParen,0,,(
keycode_RightParen,0,,)
world_map_forest_bandits,0,,Thổ phỉ rừng già
world_map_progeny,0,,Hậu duệ
ui_region_influence,0,,Uy danh khu vực
preset_name_weapon_melee_twohanded,0,,Hai tay
info_panel_wealth,0,,Giá trị
village_yours,0,,Khu định cư của bạn
village_enemy,0,,Khu định cư kẻ thù
village_friendly,0,,Khu định cư thân thiện
InfluenceAmount_title,0,,Uy danh
InfluenceAmount_info,0,,"Khi khu định cư phát triển, uy danh của bạn trong vùng cũng tăng theo.\n\nĐể gia tăng uy danh, bạn cần tích lũy của cải bằng cách thu thập tài nguyên và xây dựng công trình.\nChiến thắng trong các trận đánh và đẩy lùi các cuộc đột kích của kẻ thù sẽ giúp gia tăng uy danh nhanh hơn nữa.\n\nĐạt 100% uy danh đồng nghĩa với việc khu định cư của bạn có tầm ảnh hưởng lớn nhất trong khu vực."
hud_lb_Manage,0,,Quản lý
hud_info_Manage,0,,Quản lý quy định trang bị và ăn uống của dân làng.
hud_lb_HistoricRecords,0,,Hồ sơ lịch sử
hud_info_HistoricRecords,0,,Xem số liệu thống kê và lịch sử phát triển của khu định cư.
list_at_least,0,,Ít nhất
list_at_exactly,0,,Chính xác
action_ExpandZone,0,,Mở Rộng Khu Vực
action_ShrinkZone,0,,Thu Hẹp Khu Vực
date_time_details_title,0,,Chi tiết ngày giờ
date_time_details_info,0,,"Một năm được chia thành bốn mùa, mỗi mùa kéo dài 12 ngày.\n\n<b>Mùa xuân</b>\n - Nhiệt độ ôn hòa. Thường xuyên có mưa và sương mù. Tỉ lệ nhỏ xuất hiện mưa đá.\n\n<b>Mùa hè</b>\n - Nhiệt độ cao. Có nguy cơ xuất hiện các đợt nắng nóng. Hãy xây kho dưới lòng đất để giữ thực phẩm tươi ngon trong những ngày hè oi bức.\n\n<b>Mùa thu</b>\n - Nhiệt độ vừa phải. Mưa và sương mù xuất hiện nhiều. Có khả năng xảy ra dông bão và mưa đá.\n\n<b>Mùa đông</b>\n - Nhiệt độ thấp. Khả năng cao có tuyết rơi và bão tuyết. Nguy cơ xảy ra các đợt rét đậm. Cây cối sẽ không phát triển ở nhiệt độ thấp, vì vậy hãy đảm bảo bạn đã gieo trồng và thu hoạch thật nhiều trước khi mùa đông bắt đầu."
general_minute_short,0,,ph
general_hour_short,0,,h
general_day_short,0,,ng
general_year_short,0,,n
hud_lb_takePhoto,0,,Chụp ảnh màn hình
hud_info_takePhoto,0,,Chụp ảnh màn hình và lưu vào máy
hud_lb_toggleUi,0,,Ẩn/hiện giao diện
hud_info_toggleUi,0,,Bật/tắt hiển thị các thanh giao diện trên màn hình
hud_lb_PhotoMode,0,,Chế độ chụp ảnh
hud_info_PhotoMode,0,,Bật/tắt chế độ chụp ảnh nghệ thuật.
photo_save_location,0,,Ảnh chụp màn hình đã lưu vào
add_new,0,,Thêm mới
add_conditions,0,,Thêm điều kiện
general_see_also,0,,Xem thêm
almanac_group_name_Equipment,0,,Trang Bị
plant_sow_time,0,,Thời gian gieo trồng
plant_grows_on,0,,Mọc trên
plant_cultivable,0,,Có thể canh tác
related_topics,0,,Chủ đề liên quan
healing_multiplier,0,,Hệ số chăm sóc vết thương
effector_on_use,0,,Hiệu ứng khi sử dụng
effector_proximity,0,,Vật thể mang hiệu ứng điều chỉnh đang ở gần.
effector_on_equip,0,,Hiệu ứng khi trang bị
unit_suffix_meters_per_second,0,,m/s
unit_suffix_percent,0,,%
unit_suffix_per_hour,0,,/h
unit_suffix_times,0,,x
unit_suffix_per_second,0,,/s
unit_suffix_hour,0,,h
unit_suffix_second,0,,s
attribute_group_General,0,,Chỉ Số Chung
attribute_group_Jobs,0,,Liên Quan Công Việc
attribute_group_Combat,0,,Liên Quan Chiến Đấu
expires_in,0,,Hết hạn sau
starting_conditions,0,,Điều kiện khởi đầu
village_name,0,,Tên khu định cư
settlement_name,0,,Tên khu định cư
settlement_lb,0,,Khu định cư
AllLayers_apply_order,0,,Tất cả các tầng
SingleLayer_apply_order,0,,Chỉ một tầng
allbuildings_deconstruct,0,,Chọn tất cả công trình
floors_deconstruct,0,,Chỉ chọn sàn
walls_deconstruct,0,,Chỉ chọn tường
roofs_deconstruct,0,,Chỉ chọn mái
workbenchfurniture_deconstruct,0,,Chỉ chọn bàn chế tác/nội thất
general_imminent,0,,Sắp xảy ra
menu_modifiers,0,,Chỉ số tác động
reserved_by,0,,Được giữ chỗ bởi
general_miss,0,,Trượt
general_search,0,,Tìm kiếm
scenario_edit_clothes_title,0,,Trang phục mặc định
scenario_edit_clothes_info,0,,Bộ trang phục ngẫu nhiên được trang bị cho dân làng khi bắt đầu trò chơi.
general_evade,0,,Né tránh
report_bug_quitting,0,,"Lỗi Nghiêm Trọng!
Thành thật xin lỗi vì sự cố này. Vui lòng chờ trong khi nhật ký lỗi được gửi tới nhà phát triển. Chúng tôi khuyên bạn nên khởi động lại trò chơi.
Nếu sự cố vẫn tiếp diễn, vui lòng thoát game và bắt đầu một màn chơi mới."
report_bug_connection_error,0,,"Lỗi kết nối!
Rất tiếc báo cáo tâm huyết của bạn chưa thể gửi đi lúc này.
Vui lòng thử lại sau, hoặc tham gia máy chủ Discord của chúng tôi để gửi phản hồi và báo cáo lỗi."
menu_sending,0,,Đang gửi
menu_auto_close,0,,Tự đóng sau
general_unlock,0,,Mở khóa
scenario_edit_add_contition,0,,Thêm điều kiện
general_enter_text,0,,Nhập văn bản
general_required_fields_info,0,,Các trường bắt buộc
general_required_fields_symbol,0,,*
scenario_condition_Resources,0,,Tài nguyên
scenario_condition_Equipment,0,,Trang bị
scenario_condition_VillagerConstraints,0,,Giới hạn dân làng
scenario_condition_VillagerStats,0,,Chỉ số dân làng
scenario_condition_VillagerPerks,0,,Đặc tính dân làng
scenario_condition_VillagerClothes,0,,Trang phục dân làng
scenario_condition_Technology,0,,Hạng mục nghiên cứu
villager_constraint_NumberOfVillagers,0,,Số lượng dân làng
villager_constraint_Age,0,,Tuổi
villager_constraint_Height,0,,Chiều cao
villager_constraint_Weight,0,,Cân nặng
villager_constraint_ForceGender,0,,Cố định vóc dáng
villager_constraint_ForceReligion,0,,Cố định tôn giáo
villager_constraint_DefaultClothes,0,,Trang phục mặc định
villager_constraint_OverrideStats,0,,Ghi đè chỉ số
villager_constraint_ForcedPerks,0,,Đặc Tính Bắt Buộc
general_kg,0,,kg
general_cm,0,,cm
general_response,0,,Phản hồi
running_away,0,,Đang tháo chạy
edit_Stimulants_profiles,0,,Chỉnh sửa hồ sơ chất kích thích
current_phase,0,,Giai đoạn sinh trưởng hiện tại
general_category,0,,Danh mục
report_category_bug,0,,Báo cáo lỗi (Bug)
report_category_feedback,0,,Góp ý & phản hồi
report_category_suggestion,0,,Đề xuất tính năng
general_enter_message,0,,Nhập nội dung
general_enter_subject,0,,Nhập tiêu đề
general_submit,0,,Gửi phản hồi
report_message_lenght_warning,0,,Nội dung phản hồi phải dài ít nhất 10 ký tự
report_title_lenght_warning,0,,Tiêu đề phải dài ít nhất 4 ký tự
report_english_please,0,,"Chúng tôi là một đội ngũ phát triển nhỏ và hiện chỉ có thể xử lý các báo cáo bằng tiếng Anh. Tuy nhiên, mọi báo cáo đều vô cùng quý giá vì chúng tôi có thể kiểm tra file lưu của bạn và tìm hiểu nguyên nhân sự cố."
unit_suffix_meter,0,,m
general_priority,0,,Mức độ ưu tiên
report_priority_low,0,,Thấp
report_priority_medium,0,,Trung bình
report_priority_high,0,,Cao
general_age_short,0,,t
structure_change_state,0,,Dân làng được phân công làm quản gia sẽ đổi trạng thái của công trình này thành
door_broken,0,,Công trình này đã bị hỏng và không thể thay đổi trạng thái cho đến khi được sửa chữa đạt 80% độ bền tối đa.
general_relevant_skills,0,,Kỹ Năng Liên Quan
general_job_type,0,,Loại công việc
jobs_highest_priority,0,, << Ưu tiên cao nhất
jobs_lowest_priority,0,,Ưu tiên thấp nhất >>
jobs_first_done,0,,Mức ưu tiên 1 được thực hiện đầu tiên
jobs_last_done,0,,Mức ưu tiên 5 được thực hiện cuối cùng
save_made_with_old_version,0,,Bản lưu này được tạo từ một phiên bản cũ hơn của trò chơi.
is_on_stockpile,0,,Trên bãi chứa:
delete_file_failed,0,,Không thể xóa tệp {0}
general_goto_layer,0,,Đi tới tầng
menu_action_scroll_wheel_layer,0,,Giữ [<style=Shortcut>Ctrl</style>]\n Dùng <style=Shortcut>Cuộn chuột</style> để di chuyển nhanh qua các <style=DefaultBlue>tầng</style>
menu_action_click_layer,0,,"<sprite=""ctrl_left_click"" index=t> vào vật thể bất kỳ hoặc mặt đất \n để chuyển đến <style=DefaultBlue>tầng</style> đó."
general_select_next,0,,Chọn tiếp theo
menu_produced_in,0,,Chế tác tại
menu_source,0,,Nguồn gốc
general_copy_settings,0,,Sao chép cài đặt
general_paste_settings,0,,Dán cài đặt
plant_dying,0,,Cây sắp chết
trade_buy,0,,Mua vào
trade_sell,0,,Bán ra
trade_message_cant_continue,0,,Giao dịch này không được chấp nhận. Thương nhân yêu cầu thêm hàng hóa để đổi lấy số vật phẩm bạn muốn lấy.
trade_balance_title,0,,Cán cân trao đổi
trade_balance_desc,0,,"Nếu cán cân nghiêng về phía khu định cư của bạn (bên phải), bạn đang yêu cầu nhiều hơn mức đưa ra. Nếu cán cân nghiêng về phía thương nhân (bên trái), bạn đang đưa ra nhiều hơn mức yêu cầu. Giao dịch chỉ có thể thực hiện khi nằm trong Ngưỡng mặc cả. Ngưỡng mặc cả chịu ảnh hưởng bởi kỹ năng Giao tiếp của người đàm phán."
trade_balance_bargain,0,,Ngưỡng mặc cả
trade_wont_buy,0,,Thương nhân này không muốn trao đổi tài nguyên này
trade_number_settlement,0,,Số lượng tài nguyên này mà bạn có sẵn để trao đổi
trade_number_merchant,0,,Số lượng tài nguyên thương nhân có sẵn để trao đổi
wealth_price_sell,0,,Giá trị thu được khi trao đổi vật phẩm này
wealth_price_buy,0,,Giá trị thương nhân nhận được khi trao đổi vật phẩm này
base_trade_value,0,,Giá trị cơ bản
settler_trade_bonus,0,,Thưởng giao thương từ dân làng
trade_buying,0,,Đang mua
trade_selling,0,,Đang bán
trade_total_buy,0,,Tổng giá trị bạn nhận được từ thương nhân
trade_total_sell,0,,Tổng giá trị bạn giao cho thương nhân
extortion_demanding,0,,Yêu sách
extortion_give,0,,Giao nộp
extortion_take,0,,Chiếm đoạt
extortion_negotiator_give,0,,Tổng giá trị bạn sẽ giao nộp cho người đàm phán
extortion_demand_title,0,,Giá trị yêu sách
extortion_demand_desc,0,,Tổng giá trị mà người đàm phán đòi hỏi từ bạn. Mức giá này chịu ảnh hưởng bởi kỹ năng của dân làng tham gia đàm phán.
extortion_wont_take,0,,Người đàm phán này sẽ không chấp nhận tài nguyên này
extortion_number_settlement,0,,Số lượng tài nguyên này mà bạn có sẵn để giao nộp
wealth_price_give,0,,Giá trị khi giao nộp vật phẩm này
extortion_are_you_sure,0,,Bạn có chắc chắn muốn hoàn tất cuộc đàm phán này không?
extortion_sell_list,0,,Bạn đang giao nộp những thứ sau:
extortion_message_cant_continue,0,,Giao dịch này không được chấp nhận. Người đàm phán yêu cầu thêm hàng hóa.
extortion_animal_locked,0,,Không thể tiếp cận con vật này
trader_leaving,0,,Thương nhân của phe <faction_name> đang rời khỏi khu định cư của bạn
trader_left,0,,Thương nhân của phe <faction_name> đã rời đi
cannot_negotiate_with_leaving_npc,0,,Không thể tương tác với người này khi họ đang rời đi
caravan_workers,0,,Thành viên đoàn buôn
caravan_contents,0,,Hàng hóa trong đoàn buôn
caravan_status_travelling,0,,Đang trên đường đi
caravan_status_arrived,0,,Đã đến nơi
caravan_status_returning,0,,Đang trên đường về
caravan_return_home_in,0,,Đoàn buôn sẽ bắt đầu hành trình trở về sau
caravan_status,0,,Trạng thái đoàn buôn
caravan_destination,0,,Điểm đến
caravan_to,0,,Đoàn buôn tới <village_name>
caravan_trade_gift_only_title,0,,Tặng làm quà biếu?
caravan_gift_message,0,,"Tặng thương nhân lượng hàng hóa có giá trị cao hơn phần nhận lại sẽ được tính là quà biếu, giúp tăng thiện cảm với <faction_name>."
caravan_gift_giving_more,0,,Bạn có chắc muốn tiếp tục giao dịch này không? Giá trị hàng hóa bạn đưa ra lớn hơn giá trị hàng bạn yêu cầu nhận lại.
caravan_trade_are_you_sure,0,,Bạn có chắc muốn chốt giao dịch trao đổi này không?
caravan_trade_buy_list,0,,Bạn sẽ nhận được:
caravan_trade_sell_list,0,,Bạn đưa ra trao đổi:
caravan_trade_finalize_title,0,,Chốt giao dịch
caravan_form,0,,Lập thương đoàn
caravan_mass,0,,Khối lượng hàng
caravan_trip,0,,Thời gian chuyến đi
caravan_value,0,,Giá trị hàng hóa
caravan_food,0,,Lương thực mang theo
caravan_travel_to,0,,Đi đến
distance_from_village,0,,Khoảng cách (ô)
caravan_message_food,0,,Không đủ lương thực để bắt đầu chuyến đi
caravan_message_mass,0,,Thương đoàn không thể di chuyển vì quá nặng
trader_message_mass,0,,Thương nhân không thể mang vác khối lượng nặng đến mức này
negotiator_message_mass,0,,Người đàm phán không thể mang vác khối lượng nặng đến mức này
message_trader_is_locked,0,,"Thương nhân không thể rời đi do bị nhốt hoặc tường vây kín. Nếu bạn không thả họ đi, mối quan hệ giữa khu định cư và <faction_name> sẽ bị giảm sút."
action_caravan_return,0,,Quay Lại
caravan_message_able,0,,Chỉ những dân làng khỏe mạnh và không nổi loạn mới có thể lập thương đoàn
caravan_message_settler,0,,Phải có ít nhất một dân làng khỏe mạnh ở lại khu định cư
caravan_canceled,0,,Thương đoàn đã bị hủy
caravan_message_left,0,,Một thương đoàn đã khởi hành
caravan_mesage_arived,0,,Một thương đoàn đã đến nơi
caravan_mesage_back,0,,Một thương đoàn đã trở về
caravan_animal_already_forming,0,,Con vật này đã thuộc về một thương đoàn khác
caravan_animal_stuck,0,,Con vật này không thể tham gia vì không đến được rìa bản đồ để rời đi.
caravan_message_one_settler,0,,Phải chọn ít nhất một dân làng khỏe mạnh để lập thương đoàn
caravan_worker_already_forming,0,,Dân làng này đã thuộc về một thương đoàn khác
caravan_worker_stuck,0,,Dân làng này không thể tham gia vì không đến được rìa bản đồ để rời đi.
caravan_message_wont_barter,0,,<faction_name> sẽ không trao đổi hàng hóa với thương đoàn của bạn.
caravan_message_no_gifts,0,,<faction_name> sẽ không nhận thêm bất kỳ món quà nào từ bạn
caravan_cannot_send_hostile,0,,<faction_name> vĩnh viễn thù địch với khu định cư của bạn. Họ sẽ không trao đổi hay nhận quà từ <village_name>.
caravan_message_hostile,0,,<faction_name> thù địch với khu định cư của bạn. Bạn không thể trao đổi hàng hóa với họ.
friendliness_change,0,,<friendliness_impact> điểm thiện cảm đối với <faction_name>
friendliness_stat_change,0,,Mối quan hệ với phe <faction_name> hiện là: <faction_status>
