Key,Type,Desc,English
trade_balance_desc,0,,"If the balance is in your settlement's favour (right), then you are asking for more than you are offering. If the balance is in the merchant's favour (left), then you are giving more than you are asking for. Only transactions under the Bargain Threshold are possible. The Bargain Threshold is influenced by the bartering settler's Speechcraft skill."
trade_balance_bargain,0,,Bargain Threshold
trade_wont_buy,0,,This merchant will not trade for this resource
trade_number_settlement,0,,The number of these resources that you have available to trade
trade_number_merchant,0,,The number of this resource the merchant has available to trade
wealth_price_sell,0,,Value gained when trading this item
wealth_price_buy,0,,Value merchant gains when trading this item
base_trade_value,0,,Base value
settler_trade_bonus,0,,Settler trade bonus
trade_buying,0,,Acquiring
trade_selling,0,,Proffering
trade_total_buy,0,,The total amount of value you will gain from the merchant
trade_total_sell,0,,The total amount of value you will give to the merchant
extortion_demanding,0,,Demand
extortion_give,0,,Give
extortion_take,0,,Take
extortion_negotiator_give,0,,The total amount of value you will give to the negotiator
extortion_demand_title,0,,Demand Amount
extortion_demand_desc,0,,The amount of value the negotiator demands from you. The amount is influenced by the settler negotiating. 
extortion_wont_take,0,,This negotiator will not accept this resource
extortion_number_settlement,0,,The number of these resources that you have available to give
wealth_price_give,0,,Value when giving this item
extortion_are_you_sure,0,,Are you sure that you want to finalise this negotiation?
extortion_sell_list,0,,You are giving this:
extortion_message_cant_continue,0,,This transaction is unacceptable. The negotiator demands more goods.
extortion_animal_locked,0,,This animal is not accessible
trader_leaving,0,,<faction_name> merchant is leaving your settlement
trader_left,0,,<faction_name> merchant has left
cannot_negotiate_with_leaving_npc,0,,Cannot interact with the individual while they are leaving
caravan_workers,0,,Caravan members
caravan_contents,0,,Caravan Contents
caravan_status_travelling,0,,Travelling
caravan_status_arrived,0,,Arrived
caravan_status_returning,0,,Returning
caravan_return_home_in,0,,Caravan will start its return journey in
caravan_status,0,,Caravan Status
caravan_destination,0,,Destination
caravan_to,0,,Caravan to <village_name>
caravan_trade_gift_only_title,0,,Proffer as a gift?
caravan_gift_message,0,,"Giving the merchant more value than is received will be considered a gift, and will influence alignment favourably towards <faction_name>."
caravan_gift_giving_more,0,,Are you sure you want to continue with this transaction? The value of goods you are offering is larger than the value you are asking for.
caravan_trade_are_you_sure,0,,Are you sure that you want to finalise this barter?
caravan_trade_buy_list,0,,You will acquire this:
caravan_trade_sell_list,0,,You are proffering this:
caravan_trade_finalize_title,0,,Seal the deal
caravan_form,0,,Form Caravan
caravan_mass,0,,Load Weight
caravan_trip,0,,Trip Duration
caravan_value,0,,Value of Goods
caravan_food,0,,Food Supplies
caravan_travel_to,0,,Travel to
distance_from_village,0,,Tiles away
caravan_message_food,0,,Insufficient food to start the journey
caravan_message_mass,0,,Caravan can't move due to excess weight
trader_message_mass,0,,Merchant can't carry this much weight
negotiator_message_mass,0,,Negotiator can't carry this much weight
message_trader_is_locked,0,,"The merchant can't leave due to being locked or walled in. If you don’t let them go, your settlement's alignment with <faction_name> will decrease."
action_caravan_return,0,,Go Back
caravan_message_able,0,,"Only able, non-rebellious settlers can form a caravan"
caravan_message_settler,0,,At least one able settler must remain at the settlement
caravan_canceled,0,,Caravan cancelled
caravan_message_left,0,,A caravan has left
caravan_mesage_arived,0,,A caravan has arrived at its destination
caravan_mesage_back,0,,A caravan has returned back home
caravan_animal_already_forming,0,,This animal is already part of a different caravan
caravan_animal_stuck,0,,This animal can't be part of the caravan because it cant reach the edge of the map in order to leave.
caravan_message_one_settler,0,,At least one able-bodied settler must be selected to form a caravan
caravan_worker_already_forming,0,,This settler is already part of a different caravan
caravan_worker_stuck,0,,This settler can't join the caravan because it cannot reach the edge of the map to leave.
caravan_message_wont_barter,0,,<faction_name> will not barter with your caravan.
caravan_message_no_gifts,0,,<faction_name> will not accept any more gifts from you
caravan_cannot_send_hostile,0,,<faction_name> is permanently hostile towards your settlement. They will neither barter nor accept gifts from <village_name>. 
caravan_message_hostile,0,,<faction_name> is hostile towards your settlement. You cannot barter with them.
friendliness_change,0,,<friendliness_impact> alignment towards <faction_name> 
friendliness_stat_change,0,,<faction_name> faction is now: <faction_status>
hud_lb_factions,0,,Factions
faction_friendliness_neutral,0,,Neutral
faction_friendliness_friendly,0,,Friendly
faction_friendliness_hostile,0,,Hostile
faction_friendliness_permanently_hostile,0,,Permanently Hostile
faction_faction,0,,Factions
faction_status,0,,Status
faction_enemy_to,0,,Enemy to
faction_settlements,0,,Settlements
faction_player_friendliness,0,,Alignment
general_faction,0,,Faction
center_of_power,0,,Center of power
trader_visitor,0,,Lone Traveller
action_installbuilding,0,,Install
action_uninstallbuilding,0,,Remove
action_movebuilding,0,,Relocate
structure_info_uninstall,0,,A settler will remove this structure.
caravan_send_home_tooltip,0,,Go Back
action_back_home,0,,Go Back
action_caravan,0,,Send Caravan
caravan_send_tooltip,0,,Send Caravan
action_trade,0,,Barter
action_gift,0,,Gift
character_hair_colour,0,,Hair colour
character_hair_type,0,,Hair type
character_facial_hair_type,0,,Facial hair type
character_head_type,0,,Head type
character_skin_colour,0,,Skin colour
character_gender,0,,Body
character_hair,0,,Hair
character_facial_hair,0,,Facial hair
character_advanced_customization,0,,Advanced customization
character_reroll_group,0,,Reroll group
character_reroll,0,,Reroll character
male_hair_bald,0,,None
male_hair_fratar,0,,Hair #1
male_hair_long,0,,Hair #2
male_hair_medium,0,,Hair #3
male_hair_stripe,0,,Hair #4
male_hair_afro_A,0,,Hair #5
male_hair_afro_B,0,,Hair #6
male_hair_afro_C,0,,Hair #7
male_hair_afro_D,0,,Hair #8
hair_braids,0,,Hair #1
hair_long,0,,Hair #2
hair_short,0,,Hair #3
hair_shoulders,0,,Hair #4
hair_tail,0,,Hair #5
hair_afro_A,0,,Hair #6
hair_afro_B,0,,Hair #7
hair_afro_C,0,,Hair #8
hair_afro_D,0,,Hair #9
male_head_long,0,,Head #1
male_head_normal,0,,Head #2
male_head_round,0,,Head #3
male_head_square,0,,Head #4
male_head_wide,0,,Head #5
head_long,0,,Head #1
head_normal,0,,Head #2
head_round,0,,Head #3
head_square,0,,Head #4
head_wide,0,,Head #5
male_beard_braid,0,,Facial hair #6
male_beard_clasic,0,,Facial hair #7
male_beard_goate,0,,Facial hair #8
male_beard_long,0,,Facial hair #9
male_beard_mutton,0,,Facial hair #10
male_moustache_long,0,,Facial hair #1
male_moustache_mutton,0,,Facial hair #2
male_moustache_short,0,,Facial hair #3
male_moustache_thick,0,,Facial hair #4
male_moustache_thin,0,,Facial hair #5
general_none,0,,None
gender_male,0,,Masculine
gender_female,0,,Feminine
character_group_points,0,,Group creation points
character_group_points_info,0,,"Use creation points to customise your group. The number of points it costs to alter a skill, perk, background, passion, etc., varies."
character_point_limit,0,,"Creation points are maxed out. Reroll settlers, or use Advanced Customization to adjust them."
character_perk_conflicts,0,,Conflicts with
character_points_cost,0,,Creation point cost
character_min_skill,0,,Minimum skill level
general_goods_trader_small,0,,Pedlar
general_goods_trader_normal,0,,General goods merchant 
general_goods_trader_large,0,,General goods wholesale merchant
weapons_trader,0,,Weapons merchant
rare_goods_trader,0,,Rare goods merchant
caravan_is_already_forming,0,,There is already a caravan forming to go to this destination
caravan_cannot_send_home_tooltip,0,,There is already a caravan on its way to this destination
caravan_is_already_going,0,,There is already a caravan on its way to this destination
caravan_mesage_returning,0,,Your caravan from <settlement_name> has started its journey home
cancel_caravan_confirm,0,,This action will abort caravan formation. Proceed?
eventOptionEffect_alighment,0,,This choice may influence your alignment towards <faction_name>
global_trade_multiplier_name,0,,Other value modifers
global_trade_multiplier_info,0,,"(Value can be modified by faction type, season, status, merchant type and even the type of terrain the merchant's settlement is built on)"
caravan_mass_info,0,,The weight this caravan can transport. The caravan cannot move if it is over the weight limit.
caravan_trip_info,0,,"The duration of the caravan's journey to its destination. The same amount of time is needed on the way back. The trip duration is determined by the number of tiles traversed, the type of tiles and the season. Travel is slower during the winter. "
caravan_value_info,0,,The combined value of this caravan's contents
caravan_food_info,0,,Food value necessary for caravan members to survive the journey
caravan_food_info_animals,0,,Animals that are in the caravan will forage for their own food along the route.
caravan_message_hostile_gift,0,,"However, they will accept gifts that will influence their alignment towards your settlement."
building_error_no_skilled_botany_worker,0,,No settler with the necessary botany skills is available 
generating_workers_message,0,,Generating settlers
message_hit_trader,0,,You have hurt a non-hostile person. Strikes left before they become Hostile: <hits_count>  
menu_structure_piles,0,,Structure kits
scenario_condition_StructurePiles,0,,Structure kits
requires_conscious_worker_selected,0,,Requires conscious settler
warning_choose_settler_name,0,,Please choose settler's name
general_perk_gained,0,,<name> has gained perk
general_died_old_age,0,,<name> has passed away peacefully in [his/her] sleep.
cropfield_error_sowing_period,0,,Sowing period is different than the current date
cropfield_error_no_seeds,0,,Not enough seeds to sow this field
production_stopped_temperature,0,,Temperature condition not met
building_mesh_var_title,0,,Variations
building_mesh_var_info,0,,Change the structure's appearance. The visual change will not influence gameplay in any way.
building_mesh_var_shape,0,,Shape variation
building_mesh_var_material,0,,Material variation
building_mesh_var_rotate,0,,Rotate Shape
building_mesh_var_mirror,0,,Flip Shape
building_mesh_automatic_change,0,,Automatic shape change
building_mesh_automatic_change_info,0,,"When activated, the structure will change shape depending on adjacent structures of the same type. Making manual changes will deactivate this feature."
fuel_type,0,,Fuel
fuel_strength,0,,Fuel strength
prioritise_refuel,0,,Prioritise refueling:
cannot_refuel,0,,"Cannot refuel, not enough resources"
plant_roofed,0,,Roofed
cropfield_under_roof,0,,Roofed: <roofed_percent>
cropfield_under_roof_info,0,,All or parts of this cropfield are roofed. Plants cannot be sown beneath roofs.
general_sow_period,0,,Sowing Period
general_dont_sow,0,,Don't Sow
general_harvest_phase,0,,Harvest Phase
general_cut_phase,0,,Cutting Phase
plant_dying_blight,0,,Blight
general_lacks,0,,Lacks
notification_new_structure,0,,New Structure
notification_new_production,0,,New Production
notification_new_cropfield,0,,New Crops
xp_cap_reached,0,,Daily XP cap reached (<daily_xp>). Further XP gained is multiplied by 0.1
animal_type_wild,0,,Wild
animal_type_domestic,0,,Domestic
animal_type_DomesticNpc,0,,Domestic
animal_type_wildAggressive,0,,Wild Aggresive
animal_type_pet,0,,Pet
animal_storage_capacity,0,,Storage Amount
animal_life_phase,0,,Age
animal_info_pet,0,,Pets roam the settlement freely. They can pass through any door that a settler can. 
animal_info_domestic,0,,Domestic animals will roam around your settlement. Most domesticated animals can't go through doors or gates unless led while roped. 
animal_info_domesticnpc,0,,Domestic animals will roam around your settlement. They can't go through doors or gates unless led while roped. 
animal_info_wild,0,,Wild animals roam around the map and try to avoid your settlement. They may enter occasionally when hungry.
animal_info_wildaggressive,0,,Aggressive wild animals will attack your settlers on sight. They may also attack other animals.
map_seed,0,,Map seed
general_animals,0,,Animals
hud_info_animals,0,,Manage your domesticated and wild animals.
general_overview,0,,Overview
hud_info_overview,0,,"A useful overview of your animals, resources, and more."
animals_domestic,0,,Domestic
animals_wildlife,0,,Wildlife
assigned_to,0,,Assigned to
assigned_to_info,0,,Choose the settler you wish to assign a pet animal to. Only one pet per settler.
general_battle,0,,Battle
general_battle_info,0,,Battle-trained animals will follow the settler they are assigned to when the settler is drafted. 
action_trainAnimal,0,,Train
general_untrainable,0,,This animal can't be tamed
action_slaughterAnimal,0,,Slaughter
action_releaseAnimal,0,,Release
in_pen,0,,In Pen
general_retaliate,0,,Retaliate
tame_failed_retaliate_message,0,,Retaliate
hunt_retaliate_info,0,,The chance that the quarry fights back.
tame_retaliate_info,0,,The chance that the animal will attack the settler taming it
tameable_info,0,,The chance that the taming attempt will be sucessful (the settler attempting to tame this animal will also multiply this chance)
action_tameAnimal,0,,Tame
info_tamed,0,,Tamed
info_trained,0,,Trained
tameable,0,,Tameable
unnamed,0,,Unnamed
animal_haul_info,0,,Animals that are trained to haul piles around will randomly pick piles for hauling from time to time. 
tame_successful_message,0,,Taming attempt successful
tame_failed_message,0,,Taming attempt failed
cant_interact_sleeping_animal,0,,Can't interact with sleeping animal
training_successful_message,0,,Training attempt successful
train_failed_message,0,,Training attempt failed
general_failed,0,,Failed
general_successful,0,,Successful
tame_try_left,0,,Taming attempts remaining today 
